ID,Field,latitude,longitude,year,Crop,planting_date,obs_planting_delta
ID_34.0_-94.0,Field_34.0_-94.0,34,-94,2021,Corn,5/3/2021,100
ID_34.25_-94.0,Field_34.25_-94.0,34.25,-94,2021,Corn,5/4/2021,104
ID_36.0_-92.0,Field_36.0_-92.0,36,-92,2021,Corn,5/4/2021,105
ID_35.5_-91.25,Field_35.5_-91.25,35.5,-91.25,2021,Corn,5/3/2021,100
ID_35.75_-91.25,Field_35.75_-91.25,35.75,-91.25,2021,Corn,5/4/2021,100
ID_34.25_-91.75,Field_34.25_-91.75,34.25,-91.75,2021,Corn,4/24/2021,100
ID_34.25_-91.5,Field_34.25_-91.5,34.25,-91.5,2021,Corn,4/24/2021,99
ID_35.5_-93.5,Field_35.5_-93.5,35.5,-93.5,2021,Corn,4/25/2021,110
ID_35.5_-93.25,Field_35.5_-93.25,35.5,-93.25,2021,Corn,4/25/2021,110
ID_33.25_-93.75,Field_33.25_-93.75,33.25,-93.75,2021,Corn,4/26/2021,95
ID_36.0_-91.25,Field_36.0_-91.25,36,-91.25,2021,Corn,5/1/2021,101
ID_36.0_-91.0,Field_36.0_-91.0,36,-91,2021,Corn,5/1/2021,100
ID_36.0_-90.75,Field_36.0_-90.75,36,-90.75,2021,Corn,5/1/2021,100
ID_34.75_-91.0,Field_34.75_-91.0,34.75,-91,2021,Corn,5/2/2021,99
ID_34.75_-90.75,Field_34.75_-90.75,34.75,-90.75,2021,Corn,5/2/2021,98
ID_34.75_-90.5,Field_34.75_-90.5,34.75,-90.5,2021,Corn,5/2/2021,99
ID_33.75_-92.0,Field_33.75_-92.0,33.75,-92,2021,Corn,4/26/2021,96
ID_33.75_-91.75,Field_33.75_-91.75,33.75,-91.75,2021,Corn,4/26/2021,96
ID_33.75_-91.5,Field_33.75_-91.5,33.75,-91.5,2021,Corn,4/25/2021,97
ID_34.0_-92.0,Field_34.0_-92.0,34,-92,2021,Corn,4/27/2021,96
ID_34.0_-91.75,Field_34.0_-91.75,34,-91.75,2021,Corn,4/26/2021,96
ID_34.0_-91.5,Field_34.0_-91.5,34,-91.5,2021,Corn,4/26/2021,96
ID_33.75_-94.5,Field_33.75_-94.5,33.75,-94.5,2021,Corn,4/20/2021,101
ID_33.75_-94.25,Field_33.75_-94.25,33.75,-94.25,2021,Corn,4/20/2021,101
ID_35.0_-94.0,Field_35.0_-94.0,35,-94,2021,Corn,5/4/2021,107
ID_35.25_-93.75,Field_35.25_-93.75,35.25,-93.75,2021,Corn,5/4/2021,105
ID_35.25_-93.5,Field_35.25_-93.5,35.25,-93.5,2021,Corn,5/4/2021,105
ID_35.25_-93.25,Field_35.25_-93.25,35.25,-93.25,2021,Corn,5/4/2021,104
ID_34.5_-92.0,Field_34.5_-92.0,34.5,-92,2021,Corn,4/28/2021,97
ID_34.75_-92.0,Field_34.75_-92.0,34.75,-92,2021,Corn,4/28/2021,97
ID_35.75_-93.75,Field_35.75_-93.75,35.75,-93.75,2021,Corn,5/7/2021,112
ID_36.0_-93.75,Field_36.0_-93.75,36,-93.75,2021,Corn,5/8/2021,113
ID_36.25_-92.75,Field_36.25_-92.75,36.25,-92.75,2021,Corn,5/5/2021,107
ID_36.25_-92.5,Field_36.25_-92.5,36.25,-92.5,2021,Corn,5/5/2021,106
ID_36.5_-92.75,Field_36.5_-92.75,36.5,-92.75,2021,Corn,5/5/2021,108
ID_36.5_-92.5,Field_36.5_-92.5,36.5,-92.5,2021,Corn,5/5/2021,107
ID_33.25_-94.0,Field_33.25_-94.0,33.25,-94,2021,Corn,5/1/2021,90
ID_35.75_-90.25,Field_35.75_-90.25,35.75,-90.25,2021,Corn,5/3/2021,100
ID_36.0_-90.25,Field_36.0_-90.25,36,-90.25,2021,Corn,5/4/2021,100
ID_36.0_-90.0,Field_36.0_-90.0,36,-90,2021,Corn,5/4/2021,99
ID_36.0_-89.75,Field_36.0_-89.75,36,-89.75,2021,Corn,5/4/2021,99
ID_34.5_-91.25,Field_34.5_-91.25,34.5,-91.25,2021,Corn,5/2/2021,96
ID_34.75_-91.25,Field_34.75_-91.25,34.75,-91.25,2021,Corn,5/2/2021,96
ID_34.75_-93.75,Field_34.75_-93.75,34.75,-93.75,2021,Corn,5/4/2021,106
ID_33.5_-93.5,Field_33.5_-93.5,33.5,-93.5,2021,Corn,5/2/2021,98
ID_33.5_-93.25,Field_33.5_-93.25,33.5,-93.25,2021,Corn,5/2/2021,98
ID_33.75_-93.5,Field_33.75_-93.5,33.75,-93.5,2021,Corn,5/2/2021,100
ID_33.75_-93.25,Field_33.75_-93.25,33.75,-93.25,2021,Corn,5/2/2021,99
ID_35.75_-93.5,Field_35.75_-93.5,35.75,-93.5,2021,Corn,5/7/2021,113
ID_35.75_-93.25,Field_35.75_-93.25,35.75,-93.25,2021,Corn,5/7/2021,112
ID_35.75_-93.0,Field_35.75_-93.0,35.75,-93,2021,Corn,5/7/2021,111
ID_36.0_-93.5,Field_36.0_-93.5,36,-93.5,2021,Corn,5/9/2021,114
ID_36.0_-93.25,Field_36.0_-93.25,36,-93.25,2021,Corn,5/8/2021,115
ID_36.0_-93.0,Field_36.0_-93.0,36,-93,2021,Corn,5/7/2021,111
ID_33.5_-93.0,Field_33.5_-93.0,33.5,-93,2021,Corn,5/2/2021,98
ID_35.0_-93.0,Field_35.0_-93.0,35,-93,2021,Corn,5/4/2021,101
ID_35.0_-92.75,Field_35.0_-92.75,35,-92.75,2021,Corn,5/3/2021,102
ID_35.0_-92.5,Field_35.0_-92.5,35,-92.5,2021,Corn,5/3/2021,102
ID_34.25_-91.0,Field_34.25_-91.0,34.25,-91,2021,Corn,5/4/2021,95
ID_34.25_-90.75,Field_34.25_-90.75,34.25,-90.75,2021,Corn,5/4/2021,95
ID_34.5_-91.0,Field_34.5_-91.0,34.5,-91,2021,Corn,5/4/2021,95
ID_34.5_-90.75,Field_34.5_-90.75,34.5,-90.75,2021,Corn,5/4/2021,95
ID_34.0_-93.75,Field_34.0_-93.75,34,-93.75,2021,Corn,5/3/2021,101
ID_34.25_-93.75,Field_34.25_-93.75,34.25,-93.75,2021,Corn,5/3/2021,104
ID_35.5_-90.5,Field_35.5_-90.5,35.5,-90.5,2021,Corn,5/3/2021,99
ID_34.5_-94.5,Field_34.5_-94.5,34.5,-94.5,2021,Corn,5/4/2021,109
ID_34.5_-94.25,Field_34.5_-94.25,34.5,-94.25,2021,Corn,5/4/2021,110
ID_34.5_-94.0,Field_34.5_-94.0,34.5,-94,2021,Corn,5/4/2021,110
ID_35.25_-93.0,Field_35.25_-93.0,35.25,-93,2021,Corn,5/4/2021,99
ID_35.5_-93.0,Field_35.5_-93.0,35.5,-93,2021,Corn,5/5/2021,106
ID_34.75_-91.75,Field_34.75_-91.75,34.75,-91.75,2021,Corn,4/30/2021,96
ID_34.75_-91.5,Field_34.75_-91.5,34.75,-91.5,2021,Corn,4/30/2021,95
ID_34.75_-92.25,Field_34.75_-92.25,34.75,-92.25,2021,Corn,5/3/2021,97
ID_36.25_-91.25,Field_36.25_-91.25,36.25,-91.25,2021,Corn,4/17/2021,111
ID_36.25_-91.0,Field_36.25_-91.0,36.25,-91,2021,Corn,4/16/2021,111
ID_36.25_-90.75,Field_36.25_-90.75,36.25,-90.75,2021,Corn,4/15/2021,111
ID_36.5_-91.25,Field_36.5_-91.25,36.5,-91.25,2021,Corn,4/20/2021,111
ID_36.5_-91.0,Field_36.5_-91.0,36.5,-91,2021,Corn,4/18/2021,112
ID_36.5_-90.75,Field_36.5_-90.75,36.5,-90.75,2021,Corn,4/16/2021,113
ID_35.0_-91.0,Field_35.0_-91.0,35,-91,2021,Corn,5/2/2021,98
ID_35.0_-90.75,Field_35.0_-90.75,35,-90.75,2021,Corn,5/2/2021,96
ID_35.0_-90.5,Field_35.0_-90.5,35,-90.5,2021,Corn,5/2/2021,97
ID_34.5_-92.75,Field_34.5_-92.75,34.5,-92.75,2021,Corn,5/3/2021,102
ID_34.5_-92.5,Field_34.5_-92.5,34.5,-92.5,2021,Corn,5/3/2021,101
ID_34.5_-92.25,Field_34.5_-92.25,34.5,-92.25,2021,Corn,5/2/2021,102
ID_34.75_-93.0,Field_34.75_-93.0,34.75,-93,2021,Corn,5/4/2021,103
ID_34.75_-92.75,Field_34.75_-92.75,34.75,-92.75,2021,Corn,5/3/2021,104
ID_34.75_-92.5,Field_34.75_-92.5,34.75,-92.5,2021,Corn,5/3/2021,102
ID_34.75_-94.5,Field_34.75_-94.5,34.75,-94.5,2021,Corn,5/5/2021,109
ID_34.75_-94.25,Field_34.75_-94.25,34.75,-94.25,2021,Corn,5/5/2021,109
ID_34.75_-94.0,Field_34.75_-94.0,34.75,-94,2021,Corn,5/4/2021,109
ID_35.75_-92.75,Field_35.75_-92.75,35.75,-92.75,2021,Corn,5/6/2021,110
ID_35.75_-92.5,Field_35.75_-92.5,35.75,-92.5,2021,Corn,5/5/2021,109
ID_35.0_-94.5,Field_35.0_-94.5,35,-94.5,2021,Corn,5/3/2021,100
ID_35.0_-94.25,Field_35.0_-94.25,35,-94.25,2021,Corn,5/4/2021,100
ID_35.25_-94.5,Field_35.25_-94.5,35.25,-94.5,2021,Corn,5/3/2021,96
ID_35.25_-94.25,Field_35.25_-94.25,35.25,-94.25,2021,Corn,5/3/2021,97
ID_35.25_-94.0,Field_35.25_-94.0,35.25,-94,2021,Corn,5/3/2021,97
ID_33.75_-94.0,Field_33.75_-94.0,33.75,-94,2021,Corn,5/3/2021,98
ID_34.0_-94.5,Field_34.0_-94.5,34,-94.5,2021,Corn,5/3/2021,100
ID_34.0_-94.25,Field_34.0_-94.25,34,-94.25,2021,Corn,5/3/2021,100
ID_34.25_-94.5,Field_34.25_-94.5,34.25,-94.5,2021,Corn,5/4/2021,102
ID_34.25_-94.25,Field_34.25_-94.25,34.25,-94.25,2021,Corn,5/4/2021,103
ID_36.0_-91.75,Field_36.0_-91.75,36,-91.75,2021,Corn,5/4/2021,104
ID_36.0_-91.5,Field_36.0_-91.5,36,-91.5,2021,Corn,5/4/2021,103
ID_35.75_-92.25,Field_35.75_-92.25,35.75,-92.25,2021,Corn,5/5/2021,107
ID_35.75_-92.0,Field_35.75_-92.0,35.75,-92,2021,Corn,5/4/2021,105
ID_36.0_-92.25,Field_36.0_-92.25,36,-92.25,2021,Corn,5/5/2021,107
ID_33.25_-92.75,Field_33.25_-92.75,33.25,-92.75,2021,Corn,5/1/2021,99
ID_33.25_-92.5,Field_33.25_-92.5,33.25,-92.5,2021,Corn,5/1/2021,99
ID_35.5_-92.25,Field_35.5_-92.25,35.5,-92.25,2021,Corn,5/4/2021,104
ID_35.75_-94.5,Field_35.75_-94.5,35.75,-94.5,2021,Corn,5/5/2021,109
ID_35.75_-94.25,Field_35.75_-94.25,35.75,-94.25,2021,Corn,5/6/2021,109
ID_35.75_-94.0,Field_35.75_-94.0,35.75,-94,2021,Corn,5/7/2021,111
ID_36.0_-94.5,Field_36.0_-94.5,36,-94.5,2021,Corn,5/6/2021,110
ID_36.0_-94.25,Field_36.0_-94.25,36,-94.25,2021,Corn,5/7/2021,110
ID_36.0_-94.0,Field_36.0_-94.0,36,-94,2021,Corn,5/7/2021,112
ID_35.0_-92.0,Field_35.0_-92.0,35,-92,2021,Corn,5/3/2021,96
ID_35.0_-91.75,Field_35.0_-91.75,35,-91.75,2021,Corn,5/3/2021,96
ID_35.0_-91.5,Field_35.0_-91.5,35,-91.5,2021,Corn,5/3/2021,96
ID_35.25_-91.75,Field_35.25_-91.75,35.25,-91.75,2021,Corn,5/3/2021,98
ID_35.25_-91.5,Field_35.25_-91.5,35.25,-91.5,2021,Corn,5/3/2021,97
ID_35.5_-91.75,Field_35.5_-91.75,35.5,-91.75,2021,Corn,5/4/2021,99
ID_35.5_-91.5,Field_35.5_-91.5,35.5,-91.5,2021,Corn,5/3/2021,99
ID_35.0_-91.25,Field_35.0_-91.25,35,-91.25,2021,Corn,4/26/2021,97
ID_35.25_-91.25,Field_35.25_-91.25,35.25,-91.25,2021,Corn,4/27/2021,97
ID_35.0_-93.75,Field_35.0_-93.75,35,-93.75,2021,Corn,5/4/2021,99
ID_39.75_-105.0,Field_39.75_-105.0,39.75,-105,2021,Corn,6/7/2021,103
ID_39.75_-104.75,Field_39.75_-104.75,39.75,-104.75,2021,Corn,6/5/2021,89
ID_39.75_-104.5,Field_39.75_-104.5,39.75,-104.5,2021,Corn,6/5/2021,92
ID_39.75_-104.25,Field_39.75_-104.25,39.75,-104.25,2021,Corn,6/5/2021,89
ID_39.75_-104.0,Field_39.75_-104.0,39.75,-104,2021,Corn,6/5/2021,86
ID_39.75_-103.75,Field_39.75_-103.75,39.75,-103.75,2021,Corn,6/4/2021,85
ID_40.0_-105.0,Field_40.0_-105.0,40,-105,2021,Corn,6/6/2021,98
ID_40.0_-104.75,Field_40.0_-104.75,40,-104.75,2021,Corn,6/5/2021,87
ID_40.0_-104.5,Field_40.0_-104.5,40,-104.5,2021,Corn,6/5/2021,88
ID_40.0_-104.25,Field_40.0_-104.25,40,-104.25,2021,Corn,6/4/2021,86
ID_40.0_-104.0,Field_40.0_-104.0,40,-104,2021,Corn,6/4/2021,83
ID_40.0_-103.75,Field_40.0_-103.75,40,-103.75,2021,Corn,6/4/2021,81
ID_37.0_-107.5,Field_37.0_-107.5,37,-107.5,2021,Corn,5/30/2021,128
ID_37.0_-103.0,Field_37.0_-103.0,37,-103,2021,Corn,5/31/2021,95
ID_37.0_-102.75,Field_37.0_-102.75,37,-102.75,2021,Corn,5/30/2021,93
ID_37.0_-102.5,Field_37.0_-102.5,37,-102.5,2021,Corn,5/30/2021,92
ID_37.0_-102.25,Field_37.0_-102.25,37,-102.25,2021,Corn,5/30/2021,90
ID_37.0_-102.0,Field_37.0_-102.0,37,-102,2021,Corn,5/30/2021,90
ID_37.25_-102.25,Field_37.25_-102.25,37.25,-102.25,2021,Corn,5/30/2021,91
ID_37.25_-102.0,Field_37.25_-102.0,37.25,-102,2021,Corn,5/30/2021,89
ID_37.5_-102.25,Field_37.5_-102.25,37.5,-102.25,2021,Corn,5/30/2021,91
ID_37.5_-102.0,Field_37.5_-102.0,37.5,-102,2021,Corn,5/30/2021,89
ID_37.75_-103.25,Field_37.75_-103.25,37.75,-103.25,2021,Corn,5/20/2021,92
ID_37.75_-103.0,Field_37.75_-103.0,37.75,-103,2021,Corn,5/20/2021,94
ID_37.75_-102.75,Field_37.75_-102.75,37.75,-102.75,2021,Corn,5/21/2021,95
ID_38.0_-103.0,Field_38.0_-103.0,38,-103,2021,Corn,5/20/2021,92
ID_38.0_-102.75,Field_38.0_-102.75,38,-102.75,2021,Corn,5/20/2021,93
ID_38.25_-103.25,Field_38.25_-103.25,38.25,-103.25,2021,Corn,5/21/2021,93
ID_38.25_-103.0,Field_38.25_-103.0,38.25,-103,2021,Corn,5/21/2021,94
ID_38.25_-102.75,Field_38.25_-102.75,38.25,-102.75,2021,Corn,5/21/2021,94
ID_38.75_-102.25,Field_38.75_-102.25,38.75,-102.25,2021,Corn,5/25/2021,94
ID_38.75_-102.0,Field_38.75_-102.0,38.75,-102,2021,Corn,5/25/2021,93
ID_39.0_-102.25,Field_39.0_-102.25,39,-102.25,2021,Corn,5/25/2021,95
ID_39.0_-102.0,Field_39.0_-102.0,39,-102,2021,Corn,5/25/2021,94
ID_38.25_-104.0,Field_38.25_-104.0,38.25,-104,2021,Corn,5/26/2021,91
ID_38.25_-103.75,Field_38.25_-103.75,38.25,-103.75,2021,Corn,5/25/2021,90
ID_38.25_-103.5,Field_38.25_-103.5,38.25,-103.5,2021,Corn,5/25/2021,90
ID_39.0_-108.25,Field_39.0_-108.25,39,-108.25,2021,Corn,6/5/2021,95
ID_39.0_-108.0,Field_39.0_-108.0,39,-108,2021,Corn,6/7/2021,208
ID_37.75_-108.75,Field_37.75_-108.75,37.75,-108.75,2021,Corn,5/29/2021,109
ID_39.5_-105.0,Field_39.5_-105.0,39.5,-105,2021,Corn,6/7/2021,208
ID_39.0_-104.0,Field_39.0_-104.0,39,-104,2021,Corn,6/3/2021,102
ID_39.0_-103.75,Field_39.0_-103.75,39,-103.75,2021,Corn,5/31/2021,95
ID_39.25_-104.75,Field_39.25_-104.75,39.25,-104.75,2021,Corn,6/7/2021,208
ID_39.25_-104.5,Field_39.25_-104.5,39.25,-104.5,2021,Corn,6/5/2021,116
ID_39.25_-104.0,Field_39.25_-104.0,39.25,-104,2021,Corn,6/3/2021,100
ID_39.25_-103.75,Field_39.25_-103.75,39.25,-103.75,2021,Corn,5/31/2021,96
ID_39.5_-104.75,Field_39.5_-104.75,39.5,-104.75,2021,Corn,6/4/2021,102
ID_39.5_-104.5,Field_39.5_-104.5,39.5,-104.5,2021,Corn,6/4/2021,100
ID_39.5_-104.0,Field_39.5_-104.0,39.5,-104,2021,Corn,5/30/2021,95
ID_39.5_-103.75,Field_39.5_-103.75,39.5,-103.75,2021,Corn,5/30/2021,95
ID_38.5_-104.75,Field_38.5_-104.75,38.5,-104.75,2021,Corn,5/29/2021,99
ID_38.5_-104.5,Field_38.5_-104.5,38.5,-104.5,2021,Corn,5/27/2021,92
ID_38.5_-104.25,Field_38.5_-104.25,38.5,-104.25,2021,Corn,5/27/2021,92
ID_38.5_-105.0,Field_38.5_-105.0,38.5,-105,2021,Corn,6/5/2021,210
ID_37.75_-104.75,Field_37.75_-104.75,37.75,-104.75,2021,Corn,6/3/2021,123
ID_37.75_-104.5,Field_37.75_-104.5,37.75,-104.5,2021,Corn,5/28/2021,103
ID_38.5_-103.0,Field_38.5_-103.0,38.5,-103,2021,Corn,5/24/2021,90
ID_38.5_-102.75,Field_38.5_-102.75,38.5,-102.75,2021,Corn,5/24/2021,90
ID_38.5_-102.5,Field_38.5_-102.5,38.5,-102.5,2021,Corn,5/24/2021,91
ID_38.5_-102.25,Field_38.5_-102.25,38.5,-102.25,2021,Corn,5/25/2021,91
ID_38.5_-102.0,Field_38.5_-102.0,38.5,-102,2021,Corn,5/25/2021,92
ID_39.25_-102.25,Field_39.25_-102.25,39.25,-102.25,2021,Corn,5/25/2021,96
ID_39.25_-102.0,Field_39.25_-102.0,39.25,-102,2021,Corn,5/25/2021,96
ID_39.5_-102.25,Field_39.5_-102.25,39.5,-102.25,2021,Corn,5/25/2021,94
ID_39.5_-102.0,Field_39.5_-102.0,39.5,-102,2021,Corn,5/25/2021,95
ID_37.0_-108.25,Field_37.0_-108.25,37,-108.25,2021,Corn,5/26/2021,97
ID_37.0_-108.0,Field_37.0_-108.0,37,-108,2021,Corn,5/27/2021,100
ID_37.0_-107.75,Field_37.0_-107.75,37,-107.75,2021,Corn,5/28/2021,106
ID_37.25_-108.25,Field_37.25_-108.25,37.25,-108.25,2021,Corn,6/1/2021,214
ID_37.0_-104.0,Field_37.0_-104.0,37,-104,2021,Corn,5/31/2021,215
ID_37.0_-103.75,Field_37.0_-103.75,37,-103.75,2021,Corn,5/28/2021,117
ID_37.0_-103.5,Field_37.0_-103.5,37,-103.5,2021,Corn,5/27/2021,112
ID_37.25_-103.25,Field_37.25_-103.25,37.25,-103.25,2021,Corn,5/27/2021,110
ID_37.5_-104.5,Field_37.5_-104.5,37.5,-104.5,2021,Corn,5/30/2021,118
ID_37.5_-103.25,Field_37.5_-103.25,37.5,-103.25,2021,Corn,5/25/2021,102
ID_37.75_-104.25,Field_37.75_-104.25,37.75,-104.25,2021,Corn,5/27/2021,99
ID_38.5_-104.0,Field_38.5_-104.0,38.5,-104,2021,Corn,5/29/2021,87
ID_38.5_-103.75,Field_38.5_-103.75,38.5,-103.75,2021,Corn,5/28/2021,85
ID_38.5_-103.5,Field_38.5_-103.5,38.5,-103.5,2021,Corn,5/28/2021,85
ID_38.5_-103.25,Field_38.5_-103.25,38.5,-103.25,2021,Corn,5/28/2021,84
ID_38.75_-104.0,Field_38.75_-104.0,38.75,-104,2021,Corn,5/30/2021,96
ID_38.75_-103.75,Field_38.75_-103.75,38.75,-103.75,2021,Corn,5/29/2021,90
ID_38.75_-103.25,Field_38.75_-103.25,38.75,-103.25,2021,Corn,5/29/2021,87
ID_39.0_-103.25,Field_39.0_-103.25,39,-103.25,2021,Corn,5/29/2021,90
ID_39.25_-103.25,Field_39.25_-103.25,39.25,-103.25,2021,Corn,5/30/2021,93
ID_39.5_-103.25,Field_39.5_-103.25,39.5,-103.25,2021,Corn,5/30/2021,92
ID_40.5_-103.5,Field_40.5_-103.5,40.5,-103.5,2021,Corn,5/25/2021,91
ID_40.5_-103.25,Field_40.5_-103.25,40.5,-103.25,2021,Corn,5/25/2021,91
ID_40.5_-103.0,Field_40.5_-103.0,40.5,-103,2021,Corn,5/25/2021,92
ID_40.5_-102.75,Field_40.5_-102.75,40.5,-102.75,2021,Corn,5/25/2021,93
ID_40.75_-103.5,Field_40.75_-103.5,40.75,-103.5,2021,Corn,5/26/2021,92
ID_40.75_-103.0,Field_40.75_-103.0,40.75,-103,2021,Corn,5/25/2021,93
ID_40.75_-102.75,Field_40.75_-102.75,40.75,-102.75,2021,Corn,5/25/2021,93
ID_38.5_-108.75,Field_38.5_-108.75,38.5,-108.75,2021,Corn,5/29/2021,127
ID_38.75_-108.5,Field_38.75_-108.5,38.75,-108.5,2021,Corn,5/29/2021,217
ID_39.0_-108.5,Field_39.0_-108.5,39,-108.5,2021,Corn,5/25/2021,107
ID_39.25_-108.75,Field_39.25_-108.75,39.25,-108.75,2021,Corn,5/22/2021,91
ID_39.25_-108.5,Field_39.25_-108.5,39.25,-108.5,2021,Corn,5/22/2021,96
ID_39.25_-108.25,Field_39.25_-108.25,39.25,-108.25,2021,Corn,5/27/2021,103
ID_40.75_-107.5,Field_40.75_-107.5,40.75,-107.5,2021,Corn,6/2/2021,109
ID_37.0_-108.75,Field_37.0_-108.75,37,-108.75,2021,Corn,5/22/2021,81
ID_37.25_-108.5,Field_37.25_-108.5,37.25,-108.5,2021,Corn,5/29/2021,106
ID_37.5_-108.75,Field_37.5_-108.75,37.5,-108.75,2021,Corn,5/28/2021,101
ID_38.25_-108.75,Field_38.25_-108.75,38.25,-108.75,2021,Corn,5/23/2021,98
ID_38.25_-108.5,Field_38.25_-108.5,38.25,-108.5,2021,Corn,5/29/2021,120
ID_38.5_-108.25,Field_38.5_-108.25,38.5,-108.25,2021,Corn,5/29/2021,217
ID_38.5_-108.0,Field_38.5_-108.0,38.5,-108,2021,Corn,5/28/2021,110
ID_38.5_-107.75,Field_38.5_-107.75,38.5,-107.75,2021,Corn,6/2/2021,213
ID_40.25_-103.5,Field_40.25_-103.5,40.25,-103.5,2021,Corn,5/22/2021,92
ID_40.5_-104.0,Field_40.5_-104.0,40.5,-104,2021,Corn,5/23/2021,95
ID_40.5_-103.75,Field_40.5_-103.75,40.5,-103.75,2021,Corn,5/23/2021,93
ID_40.5_-102.5,Field_40.5_-102.5,40.5,-102.5,2021,Corn,5/26/2021,92
ID_40.5_-102.25,Field_40.5_-102.25,40.5,-102.25,2021,Corn,5/26/2021,91
ID_40.5_-102.0,Field_40.5_-102.0,40.5,-102,2021,Corn,5/26/2021,91
ID_40.75_-102.5,Field_40.75_-102.5,40.75,-102.5,2021,Corn,5/26/2021,92
ID_40.75_-102.25,Field_40.75_-102.25,40.75,-102.25,2021,Corn,5/26/2021,91
ID_40.75_-102.0,Field_40.75_-102.0,40.75,-102,2021,Corn,5/26/2021,91
ID_37.75_-102.5,Field_37.75_-102.5,37.75,-102.5,2021,Corn,5/24/2021,95
ID_37.75_-102.25,Field_37.75_-102.25,37.75,-102.25,2021,Corn,5/24/2021,95
ID_37.75_-102.0,Field_37.75_-102.0,37.75,-102,2021,Corn,5/24/2021,94
ID_38.0_-102.25,Field_38.0_-102.25,38,-102.25,2021,Corn,5/24/2021,93
ID_38.0_-102.0,Field_38.0_-102.0,38,-102,2021,Corn,5/25/2021,94
ID_38.25_-102.5,Field_38.25_-102.5,38.25,-102.5,2021,Corn,5/25/2021,94
ID_38.25_-102.25,Field_38.25_-102.25,38.25,-102.25,2021,Corn,5/25/2021,95
ID_38.25_-102.0,Field_38.25_-102.0,38.25,-102,2021,Corn,5/25/2021,97
ID_38.25_-105.0,Field_38.25_-105.0,38.25,-105,2021,Corn,5/22/2021,126
ID_39.75_-108.25,Field_39.75_-108.25,39.75,-108.25,2021,Corn,6/1/2021,214
ID_40.25_-108.75,Field_40.25_-108.75,40.25,-108.75,2021,Corn,5/27/2021,84
ID_40.25_-108.5,Field_40.25_-108.5,40.25,-108.5,2021,Corn,5/26/2021,84
ID_40.25_-108.25,Field_40.25_-108.25,40.25,-108.25,2021,Corn,5/27/2021,91
ID_40.25_-108.0,Field_40.25_-108.0,40.25,-108,2021,Corn,5/29/2021,95
ID_40.25_-107.75,Field_40.25_-107.75,40.25,-107.75,2021,Corn,5/30/2021,105
ID_40.5_-107.5,Field_40.5_-107.5,40.5,-107.5,2021,Corn,6/2/2021,118
ID_39.75_-103.5,Field_39.75_-103.5,39.75,-103.5,2021,Corn,5/29/2021,91
ID_39.75_-103.0,Field_39.75_-103.0,39.75,-103,2021,Corn,5/28/2021,90
ID_39.75_-102.75,Field_39.75_-102.75,39.75,-102.75,2021,Corn,5/28/2021,89
ID_40.0_-103.5,Field_40.0_-103.5,40,-103.5,2021,Corn,5/28/2021,87
ID_40.0_-103.0,Field_40.0_-103.0,40,-103,2021,Corn,5/28/2021,88
ID_40.0_-102.75,Field_40.0_-102.75,40,-102.75,2021,Corn,5/28/2021,89
ID_40.25_-103.0,Field_40.25_-103.0,40.25,-103,2021,Corn,5/28/2021,88
ID_40.25_-102.75,Field_40.25_-102.75,40.25,-102.75,2021,Corn,5/28/2021,89
ID_40.25_-105.0,Field_40.25_-105.0,40.25,-105,2021,Corn,5/30/2021,110
ID_40.25_-104.25,Field_40.25_-104.25,40.25,-104.25,2021,Corn,5/25/2021,97
ID_40.5_-105.0,Field_40.5_-105.0,40.5,-105,2021,Corn,5/31/2021,114
ID_40.5_-104.25,Field_40.5_-104.25,40.5,-104.25,2021,Corn,5/25/2021,98
ID_40.75_-105.0,Field_40.75_-105.0,40.75,-105,2021,Corn,6/5/2021,146
ID_39.75_-102.25,Field_39.75_-102.25,39.75,-102.25,2021,Corn,5/23/2021,93
ID_39.75_-102.0,Field_39.75_-102.0,39.75,-102,2021,Corn,5/23/2021,93
ID_40.0_-102.25,Field_40.0_-102.25,40,-102.25,2021,Corn,5/23/2021,93
ID_40.0_-102.0,Field_40.0_-102.0,40,-102,2021,Corn,5/23/2021,93
ID_40.25_-102.25,Field_40.25_-102.25,40.25,-102.25,2021,Corn,5/23/2021,94
ID_40.25_-102.0,Field_40.25_-102.0,40.25,-102,2021,Corn,5/23/2021,94
ID_41.0_-73.25,Field_41.0_-73.25,41,-73.25,2021,Corn,6/9/2021,99
ID_41.25_-73.25,Field_41.25_-73.25,41.25,-73.25,2021,Corn,6/9/2021,106
ID_41.75_-73.0,Field_41.75_-73.0,41.75,-73,2021,Corn,6/9/2021,127
ID_41.75_-72.75,Field_41.75_-72.75,41.75,-72.75,2021,Corn,6/9/2021,116
ID_41.75_-72.5,Field_41.75_-72.5,41.75,-72.5,2021,Corn,6/9/2021,117
ID_42.0_-72.75,Field_42.0_-72.75,42,-72.75,2021,Corn,6/9/2021,123
ID_42.0_-72.5,Field_42.0_-72.5,42,-72.5,2021,Corn,6/9/2021,123
ID_41.5_-73.25,Field_41.5_-73.25,41.5,-73.25,2021,Corn,5/23/2021,119
ID_42.0_-73.0,Field_42.0_-73.0,42,-73,2021,Corn,5/24/2021,142
ID_41.5_-72.75,Field_41.5_-72.75,41.5,-72.75,2021,Corn,6/9/2021,107
ID_41.5_-72.5,Field_41.5_-72.5,41.5,-72.5,2021,Corn,6/9/2021,107
